cluster_id	uri	labels	roleTypes	eventTypes
4725	https://archief.amsterdam/indexen/deeds/844403dc-1621-4a3e-91d9-e6ea69ed1594?person=961f6aec-abdc-53f7-e053-b784100aa83b	Abraham van Beest	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4726	https://archief.amsterdam/indexen/deeds/70acb3da-562b-4093-a7e9-bc4b8ddc5f93?person=961f6b10-e8c8-53f7-e053-b784100aa83b	Jurrianus Wibbert	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4726	https://archief.amsterdam/indexen/deeds/89aab9fe-fd88-4143-844b-d61ab60218dc?person=961f6acc-d16f-53f7-e053-b784100aa83b	Jurrianus Wibbert	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4735	https://archief.amsterdam/indexen/deeds/504cdf1b-8ccb-4fc7-a1ae-664057c35326?person=961f6b11-3351-53f7-e053-b784100aa83b	Helena Claver	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4735	https://archief.amsterdam/indexen/deeds/1e05517e-c58b-46c0-86fd-1852e7f384e1?person=961f6ad5-7f1f-53f7-e053-b784100aa83b	Helena Claver	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4736	https://archief.amsterdam/indexen/deeds/f515ff53-23f3-4907-99fa-c052727fc900?person=961f6adb-9f4b-53f7-e053-b784100aa83b	Maria Erkelens	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4736	https://archief.amsterdam/indexen/deeds/b4a1937b-906b-4b13-80df-8d5c95b8a3cd?person=961f6ad5-1588-53f7-e053-b784100aa83b	Maria Erkelens	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4749	https://archief.amsterdam/indexen/deeds/c41e49fc-9941-4e07-a4fd-7634e4f5b8de?person=961f6ad5-17af-53f7-e053-b784100aa83b	Clara Magdalena Dedel	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4749	https://archief.amsterdam/indexen/deeds/b545211a-466c-4fe3-8f8f-fff37b23fe1e?person=961f6b10-05f8-53f7-e053-b784100aa83b	Clara Magdalena Dedel; Dedel, Clara Magdalena	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
4749	https://archief.amsterdam/indexen/deeds/6894154d-4fa9-403d-b8fb-94e60fbe96fa?person=961f6b0e-babd-53f7-e053-b784100aa83b	Clara Magdalena Dedel	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4759	https://archief.amsterdam/indexen/deeds/39bdeec1-d40a-4d12-86ec-3059be176e40?person=961f6acd-e0f2-53f7-e053-b784100aa83b	Johanna van Heuvel	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
4759	https://archief.amsterdam/indexen/deeds/4228bbaf-5065-4b09-82b3-a2cd08211a78?person=961f6ad5-aecd-53f7-e053-b784100aa83b	Johanna van Heuvel	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4764	https://archief.amsterdam/indexen/deeds/8c7696f8-5087-40e2-8463-0805afe3bf21?person=961f6b06-0837-53f7-e053-b784100aa83b	Dirk Neves van Schooten	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
4764	https://archief.amsterdam/indexen/deeds/c5e1b5fc-e0bd-4b7f-a0e1-1f3c13e1b288?person=961f6b0d-7edf-53f7-e053-b784100aa83b	Dirk Neves van Schooten	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
4779	https://archief.amsterdam/indexen/deeds/5a947d73-f878-4f88-88bb-d6d8a153332f?person=961f6ad4-e98f-53f7-e053-b784100aa83b	Helena Verwitt	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4779	https://data.goldenagents.org/datasets/jaikwil/records/11279-bride-witness-1	Helena Verwitt	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Ondertrouw
4795	https://archief.amsterdam/indexen/deeds/62d684a5-44c5-4783-b380-50b79924ee61?person=961f6ad3-f931-53f7-e053-b784100aa83b	Jan Hendrik Meijring	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4795	https://data.goldenagents.org/datasets/jaikwil/records/13153-groom-witness-1	Jan Hendrik Meijring	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Ondertrouw
4797	https://archief.amsterdam/indexen/deeds/39816bec-dc66-4c2c-bf31-be3e8ade7552?person=961f6b0f-6279-53f7-e053-b784100aa83b	Anna Berninck	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4797	https://archief.amsterdam/indexen/deeds/d26e256e-f470-41cb-b623-a3feafc917b7?person=961f6ae2-9bb6-53f7-e053-b784100aa83b	Anna Berninck	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4800	https://archief.amsterdam/indexen/deeds/49d7d3ee-8ec4-48f1-bf5e-29f5f16b9333?person=961f6adb-c174-53f7-e053-b784100aa83b	Cornelis van der Schep	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4800	https://archief.amsterdam/indexen/deeds/771f9e5f-228f-4e9a-9204-c1d975fe292a?person=961f6acc-d319-53f7-e053-b784100aa83b	Cornelis van der Schep	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4801	https://archief.amsterdam/indexen/deeds/4c73bbe4-e168-4dfd-a0fd-b24bcac0dfa7?person=961f6aea-e5b3-53f7-e053-b784100aa83b	Jan Vaik	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
4801	https://archief.amsterdam/indexen/deeds/21e0bebc-f8d9-4f3d-9136-e8d6613e280f?person=961f6ae3-3945-53f7-e053-b784100aa83b	Jan Vaik	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
4803	https://archief.amsterdam/indexen/deeds/9163ad2b-7de2-4aa4-ab45-e120516d90b2?person=961f6b00-4b2e-53f7-e053-b784100aa83b	Isaac Nepveu	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
4803	https://archief.amsterdam/indexen/deeds/5f03617f-f5c8-456f-9240-d3e72d384fe5?person=961f6acd-a275-53f7-e053-b784100aa83b	Isaac Nepveu	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
4812	https://archief.amsterdam/indexen/deeds/9d6d21e1-dd3a-666d-e053-b784100a1840?person=dfdf02f1-c5d1-6f36-3742-1af810666556	Jacoba van Mollem	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
4812	https://archief.amsterdam/indexen/deeds/5386f018-adad-4457-a030-fcb4e6d1245e?person=EerdereVrouw	Jacoba van Mollem	https://data.goldenagents.org/thesaurus/EerdereVrouw	https://data.goldenagents.org/thesaurus/Ondertrouw
4820	https://archief.amsterdam/indexen/deeds/4a5cae1a-db1e-4702-b828-af6ec1a3cd2a?person=961f6b20-e987-53f7-e053-b784100aa83b	Flora Romunt; Romunt, Flora	https://data.goldenagents.org/thesaurus/Bruid	https://data.goldenagents.org/thesaurus/Ondertrouw
4820	https://archief.amsterdam/indexen/deeds/d0d40d85-4be6-4823-a352-f0ac7af3f11b?person=961f6b17-d429-53f7-e053-b784100aa83b	Flora Boots; Boots, Flora	https://data.goldenagents.org/thesaurus/Bruid	https://data.goldenagents.org/thesaurus/Ondertrouw
4870	https://archief.amsterdam/indexen/deeds/bb3063ed-38d1-47a2-859b-387f978af123?person=961f6b10-df50-53f7-e053-b784100aa83b	Samuel Wiselius	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
4870	https://archief.amsterdam/indexen/deeds/c111363c-324d-45ab-ae54-f2679f56b595?person=961f6acd-b252-53f7-e053-b784100aa83b	Samuel Wiselius	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
4870	https://archief.amsterdam/indexen/deeds/b50f1900-48ea-4685-a1a3-a3f5469e6c22?person=961f6ae4-0c77-53f7-e053-b784100aa83b	Samuel Wiselius	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
4873	https://archief.amsterdam/indexen/deeds/e52ee5e2-70fc-4b74-a6d1-261bced8fbba?person=961f6b08-e8b4-53f7-e053-b784100aa83b	Wijnanda Lamberta van Dulken	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4873	https://archief.amsterdam/indexen/deeds/4cc0ddd5-3ae9-4087-9e24-36c28a09cf2d?person=961f6ae4-194e-53f7-e053-b784100aa83b	Wijnanda Lamberta van Dulken	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
4873	https://archief.amsterdam/indexen/deeds/4b653f56-73df-4ef7-a4d5-088e10b869f8?person=961f6afa-7eb3-53f7-e053-b784100aa83b	Wijnanda Lamberta van Dulken	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
4878	https://archief.amsterdam/indexen/deeds/3f3a0c4a-7566-4fd7-99c3-1e1d353512a0?person=961f6ae4-277e-53f7-e053-b784100aa83b	Elisabeth de Vries	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4878	https://archief.amsterdam/indexen/deeds/0ad80ba3-1412-41c0-9403-4650e1888b73?person=961f6b10-9b45-53f7-e053-b784100aa83b	Elisabeth de Vries	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4893	https://archief.amsterdam/indexen/deeds/9d6d21e2-68c3-666d-e053-b784100a1840?person=4d0a5599-2ce0-7040-e053-b784100a6264	Pieter Schuurman; Schuurman, Pieter	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
4893	https://archief.amsterdam/indexen/deeds/9d6d21e0-0457-666d-e053-b784100a1840?person=4d0a5599-158e-7040-e053-b784100a6264	Pieter Schuurman	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
4894	https://archief.amsterdam/indexen/deeds/31e89c47-4072-467d-a787-3f8a93fdf5bb?person=961f6ad4-ee34-53f7-e053-b784100aa83b	Johanna Catharina Vieroot	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4894	https://archief.amsterdam/indexen/deeds/d9b84d99-1897-4bb8-b289-9e55c51dc4e5?person=961f6adb-ebee-53f7-e053-b784100aa83b	Johanna Catharina Vieroot	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4894	https://archief.amsterdam/indexen/deeds/2e56c53c-5692-4f57-a34f-fe2b5bbac9fa?person=961f6b09-51bd-53f7-e053-b784100aa83b	Johanna Catharina Vieroot	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4894	https://archief.amsterdam/indexen/deeds/34bc1a79-6a60-4d55-af79-70ccaa86911a?person=961f6adb-c60a-53f7-e053-b784100aa83b	Johanna Catharina Vieroot	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4909	https://archief.amsterdam/indexen/deeds/28c9a8db-57d8-4d38-894f-7e174b21b989?person=961f6adb-f534-53f7-e053-b784100aa83b	Herman Schuijll	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4909	https://archief.amsterdam/indexen/deeds/04418b02-f4e0-47b0-b0e2-13bb0b0a8ffa?person=961f6b00-e337-53f7-e053-b784100aa83b	Herman Schuijll	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4915	https://archief.amsterdam/indexen/deeds/9d6d21e0-1be2-666d-e053-b784100a1840?person=0fc41c05-39d8-9d5a-0fce-894ac0fa1151	Jolle Laurensz Jolles	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
4915	https://archief.amsterdam/indexen/deeds/d0092ad0-aa88-1a7b-e053-b784100aab8a?person=f4e433b4-549d-2f4f-6427-60a92a7c4148	Jolle Laurensz Jolles	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
4916	https://archief.amsterdam/indexen/deeds/844eb37b-f7d2-4b88-98c6-25f70331c271?person=961f6b08-6978-53f7-e053-b784100aa83b	Anna Outman	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4916	https://archief.amsterdam/indexen/deeds/9d6d21e0-441a-666d-e053-b784100a1840?person=d5a967af-4623-4b6c-163a-45faf8ba76d0	Anna Soutman	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
4928	https://archief.amsterdam/indexen/deeds/771a2377-52bf-4ce6-8f44-a5565a9f0822?person=961f6ad4-d212-53f7-e053-b784100aa83b	Joannes Kleene	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4928	https://archief.amsterdam/indexen/deeds/3dc12c75-ff32-45b1-a517-6757275af829?person=961f6afa-242f-53f7-e053-b784100aa83b	Joannes Kleene	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4935	https://archief.amsterdam/indexen/deeds/9d6d21e1-86a6-666d-e053-b784100a1840?person=47d2fc21-c30f-c6fd-54ac-8d18ebeb91d2	Fredrik Cramer	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
4935	https://archief.amsterdam/indexen/deeds/c9e39670-b466-45b7-ba86-7255d0ab82a5?person=961f6ad3-9605-53f7-e053-b784100aa83b	Fredrik Cramer	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4937	https://archief.amsterdam/indexen/deeds/13a1fb1c-2692-408d-b5af-4899902e0459?person=961f6b0a-2cad-53f7-e053-b784100aa83b	Anna de Visscher	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4937	https://archief.amsterdam/indexen/deeds/ae04bf1f-22d0-4f64-a552-186cc6d2efc2?person=961f6ae4-4e15-53f7-e053-b784100aa83b	Anna de Visscher	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4966	https://archief.amsterdam/indexen/deeds/dfe6e820-a3fd-4ead-a7ea-942eeb0afacc?person=961f6acc-d6f4-53f7-e053-b784100aa83b	Johannes Leeser	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4966	https://archief.amsterdam/indexen/deeds/df11b0ce-e42f-493b-bf0a-09a804ef4711?person=961f6b10-03d2-53f7-e053-b784100aa83b	Johannes Leeser	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4978	https://archief.amsterdam/indexen/deeds/94647c34-6787-4461-9357-93d58e6ff304?person=961f6ad2-ec6c-53f7-e053-b784100aa83b	Hendrina Rodermond	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4978	https://archief.amsterdam/indexen/deeds/3906611e-4655-4bdf-a4c2-e4a61ac6c892?person=961f6b07-edce-53f7-e053-b784100aa83b	Hendrina Rodermond	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
4984	https://archief.amsterdam/indexen/deeds/a3cb51cc-d3c8-50ee-e053-b784100a6caf?person=97b23a25-164f-62bb-e895-630c8ac351d1	Theodora van Banbeek	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
4984	https://archief.amsterdam/indexen/deeds/34258395-7274-4906-bec4-ca9b3e73edfc?person=961f6b12-05eb-53f7-e053-b784100aa83b	Theodora van Bambeek	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5002	https://data.goldenagents.org/datasets/jaikwil/records/73291-bride-witness-1	Samuel Verhulst	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Ondertrouw
5002	https://archief.amsterdam/indexen/deeds/d0092ad0-addb-1a7b-e053-b784100aab8a?person=14f2d25f-c98c-bede-7d67-a2b697737e62	Samuel Verhulst	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
5023	https://archief.amsterdam/indexen/deeds/010580be-6aa6-422d-aa23-ebcdc971fa82?person=961f6ae2-0ec7-53f7-e053-b784100aa83b	Johanna Kruijskerk	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5023	https://archief.amsterdam/indexen/deeds/9d6d21e1-86a6-666d-e053-b784100a1840?person=8d5f77ba-28bc-e04a-e753-4b9893db4a7d	Johanna Kruijskerk	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
5023	https://archief.amsterdam/indexen/deeds/9098d8d1-67b3-45ed-9100-60006c954938?person=961f6afe-d182-53f7-e053-b784100aa83b	Johanna Kruijskerk	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5048	https://archief.amsterdam/indexen/deeds/9d6d21e0-4ae9-666d-e053-b784100a1840?person=4d0a5598-7327-7040-e053-b784100a6264	Jacob van Loosvelt	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
5048	https://archief.amsterdam/indexen/deeds/9d6d21e2-f8e1-666d-e053-b784100a1840?person=4d0a5598-731a-7040-e053-b784100a6264	Jacob van Loosvelt	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
5051	https://archief.amsterdam/indexen/deeds/40f4a872-1fb9-4690-ba22-ca3dfd1255da?person=961f6b0e-4575-53f7-e053-b784100aa83b	Josina Johanna van Deventer	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
5051	https://archief.amsterdam/indexen/deeds/56efadbc-389c-4624-839e-5f01da8a2ac0?person=961f6b06-87e6-53f7-e053-b784100aa83b	Josina Johanna van Deventer	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
5052	https://archief.amsterdam/indexen/deeds/d57e19df-546b-4c59-a1d0-bef4d87f14fe?person=961f6acc-1617-53f7-e053-b784100aa83b	Serrevaas van Dalen	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5052	https://archief.amsterdam/indexen/deeds/a2f9c818-5b55-44a2-9d35-6a5f5b7efa35?person=961f6acd-6787-53f7-e053-b784100aa83b	Serrevaas van Daalen	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5058	https://archief.amsterdam/indexen/deeds/6cc3d5d1-d30e-49b6-8d0d-26d8584b5636?person=961f6af3-29f7-53f7-e053-b784100aa83b	Catharina Wils	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5058	https://archief.amsterdam/indexen/deeds/4dafe658-dc83-472d-b294-7a29c2a3fda1?person=961f6ace-27c1-53f7-e053-b784100aa83b	Catharina Wils	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5058	https://archief.amsterdam/indexen/deeds/57e27c99-04cc-49ee-8722-a0d9ddc3b9ec?person=961f6aeb-5fb4-53f7-e053-b784100aa83b	Catharina Wils	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5058	https://archief.amsterdam/indexen/deeds/94996629-c97a-4271-b7de-09a69b10300c?person=961f6ad5-a116-53f7-e053-b784100aa83b	Catharina Wils	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5058	https://archief.amsterdam/indexen/deeds/dd7a1bbf-e29e-41ba-98ab-c8a37911dfd8?person=961f6b11-20f4-53f7-e053-b784100aa83b	Catharina Wils	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5075	https://archief.amsterdam/indexen/deeds/c4c1389e-368f-405b-8aff-f004c71cea29?person=961f6b02-28cf-53f7-e053-b784100aa83b	Willem Banker	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5075	https://archief.amsterdam/indexen/deeds/7b98c774-8c8c-4021-8382-2f1eb7c932a1?person=961f6af3-28e1-53f7-e053-b784100aa83b	Willem Banker	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5075	https://archief.amsterdam/indexen/deeds/f6e62210-cc88-46f6-9138-95ce7c59358d?person=961f6ae4-f5b9-53f7-e053-b784100aa83b	Willem Banker	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5075	https://data.goldenagents.org/datasets/jaikwil/records/67946-bride-witness-1	Willem Banker	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Ondertrouw
5079	https://archief.amsterdam/indexen/deeds/cd773b95-4ad6-4664-9637-f29e0a717a10?person=961f6acc-d40b-53f7-e053-b784100aa83b	Hendrik Dauw	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5079	https://archief.amsterdam/indexen/deeds/f8120f56-b52e-4f19-bd31-6704b9f95022?person=961f6afa-8459-53f7-e053-b784100aa83b	Hendrik Dauw	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5082	https://archief.amsterdam/indexen/deeds/08d0cf9c-1b25-459a-87ed-015681550b0c?person=961f6ad4-7cc7-53f7-e053-b784100aa83b	Willem de Haas	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
5082	https://archief.amsterdam/indexen/deeds/b1293ddb-b2b5-4090-a838-503643b089a1?person=961f6b01-446c-53f7-e053-b784100aa83b	Willem de Haas	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
5082	https://archief.amsterdam/indexen/deeds/b308dae9-cd74-468a-a081-d925c65aa473?person=961f6adc-284e-53f7-e053-b784100aa83b	Willem de Haas	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
5129	https://archief.amsterdam/indexen/deeds/980cd5b7-18fe-4533-be2e-81ad88077b92?person=961f6af2-0e42-53f7-e053-b784100aa83b	Catharina Marswijk	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5129	https://archief.amsterdam/indexen/deeds/4df6f613-7442-4d34-a65f-8f2f6f334bba?person=961f6b01-1413-53f7-e053-b784100aa83b	Catharina Marswijk	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5129	https://archief.amsterdam/indexen/deeds/84fdbf39-9c15-43ee-9e47-2c49677fec14?person=961f6aea-90fa-53f7-e053-b784100aa83b	Catharina Marswijk	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5129	https://archief.amsterdam/indexen/deeds/276ece76-a9e6-49a0-badd-87abd2e941ca?person=961f6aeb-aa17-53f7-e053-b784100aa83b	Catharina Marswijk	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5129	https://archief.amsterdam/indexen/deeds/b09edfbd-9242-4d6d-b213-6469d6a5858d?person=961f6b11-86ee-53f7-e053-b784100aa83b	Catharina Marswijk	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5129	https://archief.amsterdam/indexen/deeds/1ced7603-fbf4-4995-94e7-fefec8c74e0d?person=961f6aec-0a6b-53f7-e053-b784100aa83b	Cathrina Marswijk	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5172	https://archief.amsterdam/indexen/deeds/b21a5c6d-ea5e-6a83-e053-b784100a6e32?person=4a55bf26-a68b-dc0e-5761-7860151cc1f3	Evert Kloppenburg	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
5172	https://archief.amsterdam/indexen/deeds/b21a5c6d-4ae2-6a83-e053-b784100a6e32?person=b7559f6a-ab6d-1c06-d6f3-11aa8c1d7590	Evert Kloppenburg	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
5189	https://archief.amsterdam/indexen/deeds/bebf5fd4-fcb6-1e00-e053-b784100af734?person=50a92027-d798-8b16-3277-9410c8806f32	Susanna Maria Croeser	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
5189	https://archief.amsterdam/indexen/deeds/f9681dd3-c6ca-41cd-a857-7b4f54ca910d?person=961f6b09-6766-53f7-e053-b784100aa83b	Susanna Maria Croeser	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
5205	https://archief.amsterdam/indexen/deeds/be17deea-8986-4d25-8152-2da99a67e9cf?person=961f6af2-764d-53f7-e053-b784100aa83b	Aletta van der Doos	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5205	https://archief.amsterdam/indexen/deeds/a75b2501-2fc7-4a87-b54f-74eb28e7929b?person=961f6adc-2b03-53f7-e053-b784100aa83b	Aletta van der Doos	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5210	https://archief.amsterdam/indexen/deeds/35b90367-e281-43cc-8990-7fe23333cb6d?person=961f6b02-7a12-53f7-e053-b784100aa83b	Jacob van Heule	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5210	https://archief.amsterdam/indexen/deeds/c6f2e6de-aa4d-4c21-863b-edf3f2bbff7d?person=961f6b11-a60f-53f7-e053-b784100aa83b	Jacob van Heule	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
5211	https://archief.amsterdam/indexen/deeds/db89a49b-d6bc-4911-9fcb-47cdb6a82354?person=961f6ae0-a7a7-53f7-e053-b784100aa83b	Hendrik Hagen	https://data.goldenagents.org/thesaurus/Kind	https://data.goldenagents.org/thesaurus/Doop, https://data.goldenagents.org/thesaurus/Geboorte
5211	https://archief.amsterdam/indexen/deeds/9d6d21e0-6fd0-666d-e053-b784100a1840?person=4d0a5599-06e2-7040-e053-b784100a6264	Hendrik Hagen	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
5211	https://archief.amsterdam/indexen/deeds/9d6d21e0-598a-666d-e053-b784100a1840?person=4d0a5598-b121-7040-e053-b784100a6264	Hendrik Hagen	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
5212	https://archief.amsterdam/indexen/deeds/97bf345e-797d-4298-bde2-842bfae72f65?person=961f6af2-9aac-53f7-e053-b784100aa83b	Jan Muijser	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
