cluster_id	uri	labels	roleTypes	eventTypes
6201	https://archief.amsterdam/indexen/deeds/fb91c536-46e7-453c-9452-15a26ff60b0a?person=961f6b20-64d7-53f7-e053-b784100aa83b	Anna van der Schuiren; Schuuren, Anna van der	https://data.goldenagents.org/thesaurus/Bruid	https://data.goldenagents.org/thesaurus/Ondertrouw
6201	https://archief.amsterdam/indexen/deeds/ebfd3d67-4532-44c8-8bba-a410762851e1?person=EerdereVrouw	Anna van der Schuuren	https://data.goldenagents.org/thesaurus/EerdereVrouw	https://data.goldenagents.org/thesaurus/Ondertrouw
6204	https://archief.amsterdam/indexen/deeds/9d6d21e0-598a-666d-e053-b784100a1840?person=4d0a5598-b11c-7040-e053-b784100a6264	Johannes van Geuns	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
6204	https://archief.amsterdam/indexen/deeds/9d6d21e0-767c-666d-e053-b784100a1840?person=9fd34a9f-1493-ce21-95d6-d8ed589e0c42	Johannis van Geuns	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
6204	https://archief.amsterdam/indexen/deeds/9d6d21e0-54f6-666d-e053-b784100a1840?person=593c3c0b-f433-c9bd-f3a9-832adb42ee1f	Joannes van Geuns	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
6206	https://archief.amsterdam/indexen/deeds/88e86b44-cee0-44d1-9792-7b285c3392cb?person=961f6ae4-a20b-53f7-e053-b784100aa83b	Adriaan Carlier	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6206	https://archief.amsterdam/indexen/deeds/9d6d21e2-33cb-666d-e053-b784100a1840?person=6e4c5560-94e8-d6c5-c096-1287ac284628	Adriaan Carlier	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
6214	https://archief.amsterdam/indexen/deeds/ee599605-5fb4-43f7-a0a6-2ce07500daef?person=961f6ad8-204e-53f7-e053-b784100aa83b	Lijntje	https://data.goldenagents.org/thesaurus/Kind	https://data.goldenagents.org/thesaurus/Doop
6214	https://archief.amsterdam/indexen/deeds/b21a5c6d-8853-6a83-e053-b784100a6e32?person=7fc832d1-0a25-9dda-0bfa-5550fe3ccde6	Lijntje van den Ende; Lijntje van den Enden; Lijntje van de Ende; Ende, Leyntje van den	https://data.goldenagents.org/thesaurus/Geregistreerde, https://data.goldenagents.org/thesaurus/Bruid, https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Boedelinventaris, https://data.goldenagents.org/thesaurus/Ondertrouw, https://data.goldenagents.org/thesaurus/Doop
6215	https://archief.amsterdam/indexen/deeds/590f7402-2a75-494b-b7d2-5b8dd733eac0?person=961f6ae2-8400-53f7-e053-b784100aa83b	Hendriena Das	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
6215	https://archief.amsterdam/indexen/deeds/2e30e735-f241-4bf1-b720-073110bca48a?person=961f6af8-607c-53f7-e053-b784100aa83b	Hendrina Das	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
6223	https://archief.amsterdam/indexen/deeds/87e4c9a7-3a90-4121-bf96-b4769c9b122c?person=961f6b0f-4035-53f7-e053-b784100aa83b	Anna de Muijter	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6223	https://archief.amsterdam/indexen/deeds/d7218fc5-c3bf-48e9-8110-71e50b91dac5?person=961f6b01-ec38-53f7-e053-b784100aa83b	Anna de Ruijter	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
6225	https://data.goldenagents.org/datasets/jaikwil/records/52239-groom-witness-1	Joan Corver	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Ondertrouw
6225	https://archief.amsterdam/indexen/deeds/3eb8bb31-b48c-4c1a-97ee-ee86082c015e?person=961f6b03-1f80-53f7-e053-b784100aa83b	Joan Corver	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6239	https://data.goldenagents.org/datasets/jaikwil/records/5830-bride-witness-1	Isaak Schellinger	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Ondertrouw
6239	https://archief.amsterdam/indexen/deeds/bebf5fd4-8561-1e00-e053-b784100af734?person=38660e27-3390-e039-8ba3-683ea4dc798a	Isaak Schellinger	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
6250	https://archief.amsterdam/indexen/deeds/9dba1cd3-fbaf-4a86-88d9-23ee5ea22338?person=961f6aff-ba82-53f7-e053-b784100aa83b	Jacoba Adriana de With	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6250	https://archief.amsterdam/indexen/deeds/bc3528ea-2f57-416d-bbad-8576f4fd18b4?person=961f6b21-1d58-53f7-e053-b784100aa83b	Jacoba Adriana de With; Witt, Jacoba de; With, Jacoba Adriana de	https://data.goldenagents.org/thesaurus/Bruid, https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Ondertrouw, https://data.goldenagents.org/thesaurus/Doop
6259	https://archief.amsterdam/indexen/deeds/bf896e64-34fa-4aeb-8892-4f9669eb048f?person=961f6ae3-51d5-53f7-e053-b784100aa83b	Hendrik Pieter	https://data.goldenagents.org/thesaurus/Kind	https://data.goldenagents.org/thesaurus/Doop
6259	https://archief.amsterdam/indexen/deeds/bebf5fd4-c357-1e00-e053-b784100af734?person=dd6dcc77-17a3-bc77-dcd2-64d6a265e0ca	Hendrik Pieter van Beek; Beek, Hendrik Pieter van	https://data.goldenagents.org/thesaurus/Geregistreerde, https://data.goldenagents.org/thesaurus/Bruidegom	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden, https://data.goldenagents.org/thesaurus/Ondertrouw
6265	https://archief.amsterdam/indexen/deeds/b0443e1e-92f8-4fb7-9a20-3700695a1419?person=961f6b1d-bc96-53f7-e053-b784100aa83b	Anna Boelens; Boelens, Anna	https://data.goldenagents.org/thesaurus/Bruid, https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Ondertrouw, https://data.goldenagents.org/thesaurus/Doop
6265	https://data.goldenagents.org/datasets/jaikwil/records/67853-groom-ex	Anna Boelens	https://data.goldenagents.org/thesaurus/EerdereVrouw	https://data.goldenagents.org/thesaurus/Ondertrouw
6266	https://archief.amsterdam/indexen/deeds/716acd3c-c579-4891-8706-e2679c9f26e8?person=961f6b0e-f423-53f7-e053-b784100aa83b	Margareta Strantwijk	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6266	https://archief.amsterdam/indexen/deeds/c92c75a1-3390-4225-a2ba-9f4ebe34e79d?person=961f6ae9-fbf3-53f7-e053-b784100aa83b	Margareta Strantwijk	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6269	https://archief.amsterdam/indexen/deeds/24801c82-a890-465e-8a22-67b959325d36?person=961f6b1d-ee04-53f7-e053-b784100aa83b	Gerrit van Ruster; Ruster, Gerrit van	https://data.goldenagents.org/thesaurus/Bruidegom	https://data.goldenagents.org/thesaurus/Ondertrouw
6269	https://archief.amsterdam/indexen/deeds/3acab8bd-9535-4cb4-aa2e-56e9b9fdf432?person=961f6b17-718b-53f7-e053-b784100aa83b	Gerrit van Ruster; Ruster, Gerrit van	https://data.goldenagents.org/thesaurus/Bruidegom, https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Ondertrouw, https://data.goldenagents.org/thesaurus/Doop
6275	https://data.goldenagents.org/datasets/jaikwil/records/90386-groom-witness-1	Jacob Vroom	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Ondertrouw
6275	https://archief.amsterdam/indexen/deeds/64077083-ca72-41a8-a5d8-de1168f0de4f?person=961f6ae2-09ed-53f7-e053-b784100aa83b	Jacob Vroom	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6276	https://archief.amsterdam/indexen/deeds/d7073b47-ccd3-423a-a740-8a9e4af3bb0c?person=961f6add-1738-53f7-e053-b784100aa83b	Dirck Bontekoning	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6276	https://archief.amsterdam/indexen/deeds/a8dbb7f2-5cae-4d77-9334-52610b221e82?person=961f6adb-9268-53f7-e053-b784100aa83b	Dirk Bontekoning	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6276	https://archief.amsterdam/indexen/deeds/e6ae3c37-555d-452d-8065-cd15d77514e6?person=961f6af3-29d7-53f7-e053-b784100aa83b	Dirck Bontekoning	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
6307	https://archief.amsterdam/indexen/deeds/e8579b54-b22b-449c-a29d-3ae8b3a76d6b?person=961f6b01-06fd-53f7-e053-b784100aa83b	Adriana Schullerus	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6307	https://archief.amsterdam/indexen/deeds/690775d6-3136-41c5-b21b-69718c8ecc85?person=961f6af9-d63a-53f7-e053-b784100aa83b	Adriana Schulerus	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6311	https://archief.amsterdam/indexen/deeds/e14f339b-520d-4f5b-a397-ea1dfbff743b?person=961f6adb-b69f-53f7-e053-b784100aa83b	Nicolaas Groen	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6311	https://archief.amsterdam/indexen/deeds/8ce44edf-e949-4079-8c65-68f87bae073b?person=961f6af2-1cef-53f7-e053-b784100aa83b	Nicolaas Groen	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6311	https://archief.amsterdam/indexen/deeds/61eadafc-34df-44ef-a1d0-b800a34d1622?person=961f6acc-8ba1-53f7-e053-b784100aa83b	Nicolaas Groen	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
6316	https://archief.amsterdam/indexen/deeds/39771404-9d07-4d70-bcf1-c941f5ac14fa?person=961f6acc-02d8-53f7-e053-b784100aa83b	Jan Pieter Lobé	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6316	https://archief.amsterdam/indexen/deeds/e5e20e83-a1ba-4287-92bc-da965aad66d0?person=961f6af1-06ae-53f7-e053-b784100aa83b	Jan Pieter Lobé; Jan Pieter Sobe; John Pieter Lobé; John Peter Lobé; Lobé, Jan Pieter	https://data.goldenagents.org/thesaurus/Getuige, https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
6319	https://archief.amsterdam/indexen/deeds/ef89bc85-d0e5-43a0-97c4-4ad17205bd8e?person=961f6af6-f255-53f7-e053-b784100aa83b	Ursula van Mekeren	https://data.goldenagents.org/thesaurus/Kind	https://data.goldenagents.org/thesaurus/Doop, https://data.goldenagents.org/thesaurus/Geboorte
6319	https://archief.amsterdam/indexen/deeds/4734fa07-04d4-4ed5-9bd7-26db3cb598fb?person=961f6b21-0edc-53f7-e053-b784100aa83b	Ursula van Mekeren; Meekeren, Ursula van	https://data.goldenagents.org/thesaurus/Bruid	https://data.goldenagents.org/thesaurus/Ondertrouw
6330	https://archief.amsterdam/indexen/deeds/026f7549-16bc-4b5c-b4ad-d54cbbc51a41?person=961f6aea-ed1e-53f7-e053-b784100aa83b	Casper Brinkman	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
6330	https://archief.amsterdam/indexen/deeds/537604d3-9b78-450c-8fc4-3e720b636d39?person=961f6ad4-9a04-53f7-e053-b784100aa83b	Casper Brinkman	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
6330	https://archief.amsterdam/indexen/deeds/766cf518-4b3e-43cf-8859-8fcf6e5597f8?person=961f6b10-f0f8-53f7-e053-b784100aa83b	Casper Brinkman	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
6330	https://archief.amsterdam/indexen/deeds/5c094922-e8f2-44b5-b941-e924b351a95b?person=961f6b01-63c8-53f7-e053-b784100aa83b	Casper Brinkman	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
6330	https://archief.amsterdam/indexen/deeds/692a9c12-e8d0-4e8b-b84d-d359155770e8?person=961f6b08-6bd4-53f7-e053-b784100aa83b	Casper Brinkman	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
6330	https://archief.amsterdam/indexen/deeds/6d3efbc6-7f26-40a1-a740-8dd49ab7f3a0?person=961f6af2-9f59-53f7-e053-b784100aa83b	Casper Brinkman	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
6330	https://archief.amsterdam/indexen/deeds/d08b269b-2fb4-4b38-b029-b4dfca48382d?person=961f6af2-5426-53f7-e053-b784100aa83b	Casper Brinkman	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
6331	https://archief.amsterdam/indexen/deeds/8e91d317-50cb-4178-a6ba-be191fdf3af6?person=961f6b00-fb4b-53f7-e053-b784100aa83b	Sara Naminck	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
6331	https://archief.amsterdam/indexen/deeds/617ef6d0-ddec-4959-a0ba-4531fbbe5dd1?person=961f6aeb-7992-53f7-e053-b784100aa83b	Sara Namink	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6332	https://archief.amsterdam/indexen/deeds/53956b01-433e-4ea1-8e70-34500f5d6f96?person=961f6adc-ce3b-53f7-e053-b784100aa83b	Antonij Bruijningh	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6332	https://archief.amsterdam/indexen/deeds/d7f76863-702a-4f53-b36c-1107cdd2621d?person=961f6ae3-e04d-53f7-e053-b784100aa83b	Anthoni Bruijningh	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6332	https://archief.amsterdam/indexen/deeds/4a272a2c-eac1-44e4-95b2-378089aa8335?person=961f6ad3-83f1-53f7-e053-b784100aa83b	Anthoni Bruijningh	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
6345	https://archief.amsterdam/indexen/deeds/1ff4fa92-bbcb-4bee-9e81-11aef938d5b6?person=961f6b19-3efa-53f7-e053-b784100aa83b	Johanna Graan; Graan, Johanna	https://data.goldenagents.org/thesaurus/Bruid, https://data.goldenagents.org/thesaurus/Getuige, https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Ondertrouw, https://data.goldenagents.org/thesaurus/Doop
6345	https://archief.amsterdam/indexen/deeds/95a2a1a1-1ba0-49bb-93c7-9fc106062d8e?person=961f6adb-29ec-53f7-e053-b784100aa83b	Johanna Graan	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6348	https://archief.amsterdam/indexen/deeds/ae8ee536-9523-4c26-86db-b43e2da70534?person=961f6aeb-4cae-53f7-e053-b784100aa83b	Ghijsbert Sas	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6348	https://archief.amsterdam/indexen/deeds/0de5d12e-318c-482a-9e99-aaf2c4e90dd9?person=961f6af2-44e1-53f7-e053-b784100aa83b	Gijsbert Sas	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6355	https://archief.amsterdam/indexen/deeds/9d6d21e2-9df4-666d-e053-b784100a1840?person=7434bd96-bbe7-c1be-4092-06c479a0c886	Leonard Lups	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
6355	https://archief.amsterdam/indexen/deeds/c5dba668-989f-4e9b-b422-9a008355c2d4?person=961f6b22-6939-53f7-e053-b784100aa83b	Leonard Lups; Lups, Leonard	https://data.goldenagents.org/thesaurus/Bruidegom, https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Ondertrouw, https://data.goldenagents.org/thesaurus/Doop
6357	https://archief.amsterdam/indexen/deeds/5481db13-32e1-4a98-9ee8-a2db1ae2ed0a?person=961f6ad4-6b08-53f7-e053-b784100aa83b	Margaretha Commelin	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6357	https://archief.amsterdam/indexen/deeds/d43d570e-31aa-4e45-8c40-1501b9ac0f01?person=961f6afa-6f8b-53f7-e053-b784100aa83b	Margareta Commelin	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6372	https://archief.amsterdam/indexen/deeds/01fb4bed-b6cf-4e6c-860e-ec06afd9d25d?person=961f6af8-fc4b-53f7-e053-b784100aa83b	Anna Dorothea	https://data.goldenagents.org/thesaurus/Kind	https://data.goldenagents.org/thesaurus/Doop
6372	https://archief.amsterdam/indexen/deeds/d4e3e980-0747-4f03-9724-4bc7104577d8?person=961f6aca-c9df-53f7-e053-b784100aa83b	Anna Dorothea de Broen	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
6375	https://archief.amsterdam/indexen/deeds/38ed5570-3d64-4bce-a272-ad7a58c7ac82?person=961f6af2-c4ea-53f7-e053-b784100aa83b	Olivier Schaak	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6375	https://archief.amsterdam/indexen/deeds/83af5e4a-8b83-41e0-a342-e098abf7b779?person=961f6ad1-2ad8-53f7-e053-b784100aa83b	Olivier	https://data.goldenagents.org/thesaurus/Kind	https://data.goldenagents.org/thesaurus/Doop
6379	https://archief.amsterdam/indexen/deeds/a3cb51cb-feb7-50ee-e053-b784100a6caf?person=dcebb58c-2bdd-8dbe-dfcb-ed52172a69b5	Jacob van Oosterwijk	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
6379	https://archief.amsterdam/indexen/deeds/9d6d21e1-dd3a-666d-e053-b784100a1840?person=4ed455ac-2986-1c96-a58b-3cd6a8522c30	Jacob van Oosterwijk	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
6379	https://archief.amsterdam/indexen/deeds/40ba0f20-3f33-42c9-8fb2-6d48f4cad05c?person=961f6ad1-b6bd-53f7-e053-b784100aa83b	Jacob van Oosterwijk	https://data.goldenagents.org/thesaurus/Kind	https://data.goldenagents.org/thesaurus/Doop, https://data.goldenagents.org/thesaurus/Geboorte
6392	https://archief.amsterdam/indexen/deeds/04b23fbe-6595-4223-ac41-585fa4b4f59f?person=961f6b0f-5600-53f7-e053-b784100aa83b	Jean Bousquet	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6392	https://archief.amsterdam/indexen/deeds/1627054a-2cd5-4a7d-8462-cf638325e334?person=961f6acb-2c0d-53f7-e053-b784100aa83b	Jean Bousquet	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6392	https://archief.amsterdam/indexen/deeds/6308989e-f9e9-43c5-8b6b-639af963c367?person=961f6af8-454a-53f7-e053-b784100aa83b	Jean Bousquet	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6406	https://archief.amsterdam/indexen/deeds/95649776-6021-4b9c-8457-3638ee06b3ae?person=961f6b1c-9ad4-53f7-e053-b784100aa83b	Wilhelmina Elisabet van Markel; Markel, Wilhelmina Elisabeth van	https://data.goldenagents.org/thesaurus/Bruid	https://data.goldenagents.org/thesaurus/Ondertrouw
6406	https://archief.amsterdam/indexen/deeds/9d6d21df-cef2-666d-e053-b784100a1840?person=33ba9701-7a7c-3e40-dcda-1406c9ba5b99	Wilhelmina Elizabeth van Markel	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
6406	https://archief.amsterdam/indexen/deeds/6d3785a9-7ae1-433a-a9fe-665f16eef28b?person=961f6acb-7de7-53f7-e053-b784100aa83b	Wilhelmina Elisabeth van Markel	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6409	https://archief.amsterdam/indexen/deeds/9d6d21e3-53b8-666d-e053-b784100a1840?person=673c2111-4625-447d-c9e9-70a9049b7b84	Nicolaas Cornelis Hasselaar	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
6409	https://archief.amsterdam/indexen/deeds/402dc1de-123d-451b-b5b6-e21a8a545c4b?person=961f6b08-7a80-53f7-e053-b784100aa83b	Nicolaas Cornelis Hasselaar	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6413	https://archief.amsterdam/indexen/deeds/bebf5fd4-8561-1e00-e053-b784100af734?person=1a9fbb1f-966b-197f-ac8d-399d2fd0a616	Jan de Haas	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
6413	https://archief.amsterdam/indexen/deeds/61bbfa88-6fad-4192-9798-0409a87e3648?person=961f6b16-2d1e-53f7-e053-b784100aa83b	Jan de Haan; Haan, Johannes de	https://data.goldenagents.org/thesaurus/Bruidegom	https://data.goldenagents.org/thesaurus/Ondertrouw
6414	https://archief.amsterdam/indexen/deeds/06dd2f76-3ab9-43cb-9f37-79ac4ea83bf4?person=961f6ad5-5d1c-53f7-e053-b784100aa83b	Phillippus Roos	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6414	https://archief.amsterdam/indexen/deeds/c222805a-1c18-4001-adf6-34646e503905?person=961f6af2-dd0f-53f7-e053-b784100aa83b	Phillippus Roos	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6424	https://archief.amsterdam/indexen/deeds/1814fbfb-0535-49f4-a7dd-85791c492e93?person=961f6ace-f4e3-53f7-e053-b784100aa83b	Anthonij Jansz Thierens	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6424	https://archief.amsterdam/indexen/deeds/98afe17b-93de-4a59-b831-82a5e7e31e4a?person=961f6b12-21de-53f7-e053-b784100aa83b	Anthonij Jansz Thierens	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6433	https://archief.amsterdam/indexen/deeds/0619c840-09ba-4206-866c-a3baf7f5a250?person=961f6ae4-40d9-53f7-e053-b784100aa83b	Gerard Jan	https://data.goldenagents.org/thesaurus/Kind	https://data.goldenagents.org/thesaurus/Doop
6433	https://archief.amsterdam/indexen/deeds/12d4ed4e-abb9-4098-a75e-dfd3f487886b?person=961f6b14-a7dc-53f7-e053-b784100aa83b	Gerard Jan Crull; Gerard Jan Grull; Gerrard Jan Crull; Crull, Gerard Joan	https://data.goldenagents.org/thesaurus/Bruidegom, https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Ondertrouw, https://data.goldenagents.org/thesaurus/Doop
6435	https://archief.amsterdam/indexen/deeds/d68a22dc-3278-4950-8594-3da447e86d3a?person=961f6b10-0276-53f7-e053-b784100aa83b	Jan te Linteloo	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
6435	https://archief.amsterdam/indexen/deeds/3e1580d5-17f1-4bea-8dea-35e1fbd9e500?person=961f6af2-2812-53f7-e053-b784100aa83b	Jan te Lintelo	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6444	https://archief.amsterdam/indexen/deeds/70375044-9390-4d10-b459-9a4dfff3ecd6?person=961f6b01-e497-53f7-e053-b784100aa83b	Elisabeth van Gelder	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
6444	https://archief.amsterdam/indexen/deeds/ef06d50c-cd06-4b20-80aa-57ed1c61df2c?person=961f6afb-a6ed-53f7-e053-b784100aa83b	Elijsabeth van Gelder	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6451	https://archief.amsterdam/indexen/deeds/d4a83348-a959-4d04-a959-4447918492bf?person=961f6b0f-2bd8-53f7-e053-b784100aa83b	Izaac Schelte	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6451	https://archief.amsterdam/indexen/deeds/109eb3ce-702f-418d-b4c9-3b538eee3028?person=961f6ad4-30ad-53f7-e053-b784100aa83b	Isaac Schelte	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6456	https://archief.amsterdam/indexen/deeds/46f9f22c-1741-42f7-a047-0bfa4ece0ca8?person=961f6b00-c0e7-53f7-e053-b784100aa83b	Susanna Hasselaar	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6456	https://archief.amsterdam/indexen/deeds/d2ee4cb8-fa83-43a4-9c38-3bbf340ca510?person=961f6ae1-9b9e-53f7-e053-b784100aa83b	Susanna Hasselaar	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6471	https://archief.amsterdam/indexen/deeds/f018b0b2-367c-4d7f-abbe-47b80c10680e?person=961f6acd-8511-53f7-e053-b784100aa83b	Jacoba Ouzeel	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6471	https://archief.amsterdam/indexen/deeds/25380d17-53ef-4198-8ce3-e0e1e0e36486?person=961f6ae3-7f9b-53f7-e053-b784100aa83b	Jacoba Ouseel	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6473	https://archief.amsterdam/indexen/deeds/387e0817-ddcb-44ee-b4d1-101407da1698?person=961f6ae8-db7f-53f7-e053-b784100aa83b	Albert Voombergh	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6473	https://archief.amsterdam/indexen/deeds/fa90e20c-1cb1-40e2-b662-31fa83a45b1b?person=961f6aef-f807-53f7-e053-b784100aa83b	Albert Voombergh	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6473	https://archief.amsterdam/indexen/deeds/3aec4c38-0f91-4278-8c3a-7bde69bfd952?person=961f6ae9-0b66-53f7-e053-b784100aa83b	Albert Voombergh	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
6498	https://archief.amsterdam/indexen/deeds/46792d83-61cd-4ce0-ab20-a0f905686314?person=961f6b10-bae1-53f7-e053-b784100aa83b	Hendrickus Broers	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
6498	https://archief.amsterdam/indexen/deeds/4275ac3b-8bf6-48cb-993b-a9b7f244cbc8?person=961f6adc-7a4e-53f7-e053-b784100aa83b	Hendrickus Broers	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
